Cut the Rope,com.chillingo.cuttherope,free.webp,the original iOS classic — once paid, later free,10
,,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20Free%20v2.6%20%28iOS%206.0%2B%29%20%5B64-bit%20support%5D.ipa
,,,https://archive.org/download/cut-the-rope_202301/Cut%20the%20Rope%20Original%20HD%20Free%20%5BEA%20Chillingo%5D%20%28v2.6%20v77149%20iPad%20LP%20os60%29.rc333_812.ipa
,v2.7.3,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v2.7.3%20%28iOS%206.0%2B%29.ipa
,,,https://archive.org/download/Cut_the_Rope_HD_2.7.3_ios_6.0/Cut_the_Rope_HD_2.7.3_ios_6.0.ipa
+ Cut the Rope HD Lite,com.chillingo.cuttheropehdlite,free.webp,,6
,v1.0,,https://archive.org/download/cut-the-rope-original-hd-free-lite-ios-old-versions-1.0-1.2.2/Cut%20the%20Rope%20Original%20HD%20Free%20-%20Lite%201.0.ipa
,v1.1,,https://archive.org/download/cut-the-rope-original-hd-free-lite-ios-old-versions-1.0-1.2.2/Cut%20the%20Rope%20Original%20HD%20Free%20-%20Lite%201.1.ipa
,v1.1.2,,https://archive.org/download/cut-the-rope-original-hd-free-lite-ios-old-versions-1.0-1.2.2/Cut%20the%20Rope%20Original%20HD%20Free%20-%20Lite%201.1.2.ipa
,v1.2.1,,https://archive.org/download/cut-the-rope-original-hd-free-lite-ios-old-versions-1.0-1.2.2/Cut%20the%20Rope%20Original%20HD%20Free%20-%20Lite%201.2%20%281.2.1%29.ipa
,v1.2.2,,https://archive.org/download/cut-the-rope-original-hd-free-lite-ios-old-versions-1.0-1.2.2/Cut%20the%20Rope%20Original%20HD%20Free%20-%20Lite%201.2.2.ipa
,,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20Lite%20v1.2.2%20%28iOS%203.2%2B%29.ipa
,,,https://archive.org/download/Cut_the_Rope_HD_Lite_1.2.2_ios_3.2/Cut_the_Rope_HD_Lite_1.2.2_ios_3.2.ipa
,v1.6.1,,https://archive.org/download/cut.the.-rope.-hd-v-1.1.2/Cut.the.Rope.HD-v1.1.2.ipa
+ Cut the Rope HD Free,com.chillingo.cuttheropehdfree,free.webp,,6
,v2.3.1,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20Free%20v2.3.1%20%28iOS%204.3%2B%29.ipa
,v2.6,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20Free%20v2.6%20%28iOS%206.0%2B%29%20%5B64-bit%20support%5D.ipa
Cut the Rope Experiments,com.zeptolab.ctrexperiments,experiments.webp,,8
,v1.1.1,,https://archive.org/download/Cut_the_Rope__Experiments_1.1.1_ios_3.0/Cut_the_Rope__Experiments_1.1.1_ios_3.0.ipa
,v1.2,,https://archive.org/download/Cut_the_Rope__Experiments_1.2_ios_3.0/Cut_the_Rope__Experiments_1.2_ios_3.0.ipa
,v1.4.1,,https://archive.org/download/Cut_the_Rope__Experiments_1.4.1_ios_3.0/Cut_the_Rope__Experiments_1.4.1_ios_3.0.ipa
,v1.6.2,,https://archive.org/download/Cut_the_Rope__Experiments_1.6.2_ios_4.3/Cut_the_Rope__Experiments_1.6.2_ios_4.3.ipa
,,,https://archive.org/download/cut-the-rope_202301/Cut%2Bthe%2BRope%2BExperiments%2B%28v1.6%29.ipa
